Date,Rainfall,Sunshine,Cloud9am,Cloud3pm,RainToday,RainTomorrow
2009-11-12,0.0,12.1,3.0,1.0,No,No
2009-11-13,0.0,7.5,7.0,7.0,No,No
2009-11-14,0.0,11.3,2.0,1.0,No,No
2009-11-15,0.0,11.8,1.0,1.0,No,No
2009-11-16,0.0,12.2,0.0,1.0,No,No
2009-11-17,0.0,11.2,1.0,1.0,No,Yes
2009-11-18,3.2,8.1,7.0,3.0,Yes,No
2009-11-19,0.0,5.7,7.0,2.0,No,
2009-11-20,,7.1,6.0,1.0,,No
2009-11-21,0.0,12.4,1.0,1.0,No,No
2009-11-22,0.0,11.0,1.0,2.0,No,No
2009-11-23,0.0,11.7,3.0,1.0,No,Yes
2009-11-24,1.2,12.5,3.0,2.0,Yes,No
2009-11-25,0.2,10.0,4.0,3.0,No,No
2009-11-26,0.0,11.0,3.0,5.0,No,No
2009-11-27,0.0,12.3,1.0,1.0,No,No
2009-11-28,0.0,6.4,5.0,7.0,No,No
2009-11-29,0.0,,1.0,7.0,No,No
2009-11-30,0.0,,1.0,1.0,No,No
2009-12-01,0.0,,2.0,7.0,No,No
2009-12-02,0.0,,7.0,8.0,No,Yes
2009-12-03,6.6,12.1,3.0,2.0,Yes,No
2009-12-04,0.0,12.7,1.0,1.0,No,No
2009-12-05,0.0,12.9,1.0,1.0,No,No
2009-12-06,0.0,12.9,1.0,1.0,No,No
2009-12-07,0.0,12.7,3.0,1.0,No,No
2009-12-08,0.0,12.5,1.0,1.0,No,No
2009-12-09,0.0,12.6,1.0,0.0,No,No
2009-12-10,0.0,12.4,1.0,1.0,No,No
2009-12-11,0.0,8.8,5.0,4.0,No,No
2009-12-12,0.0,7.2,7.0,7.0,No,No
2009-12-13,0.6,,5.0,5.0,No,No
2009-12-14,0.2,5.9,7.0,7.0,No,No
2009-12-15,0.0,2.1,6.0,8.0,No,Yes
2009-12-16,12.2,12.7,7.0,2.0,Yes,No
2009-12-17,0.0,11.8,3.0,2.0,No,No
2009-12-18,0.0,12.8,3.0,1.0,No,No
2009-12-19,0.0,2.5,8.0,8.0,No,Yes
2009-12-20,4.8,0.0,8.0,8.0,Yes,Yes
2009-12-21,34.0,5.5,5.0,7.0,Yes,No
2009-12-22,0.0,8.2,5.0,6.0,No,Yes
2009-12-23,13.0,10.3,5.0,4.0,Yes,Yes
2009-12-24,1.6,7.4,6.0,2.0,Yes,No
2009-12-25,0.2,6.7,7.0,7.0,No,Yes
2009-12-26,13.2,5.9,6.0,6.0,Yes,Yes
2009-12-27,21.0,3.5,7.0,7.0,Yes,Yes
2009-12-28,21.6,3.3,8.0,4.0,Yes,Yes
2009-12-29,35.0,3.3,7.0,8.0,Yes,Yes
2009-12-30,7.8,8.1,5.0,7.0,Yes,No
2009-12-31,0.4,6.6,6.0,6.0,No,Yes
2010-01-01,1.4,6.0,7.0,7.0,Yes,No
2010-01-02,0.8,11.3,2.0,3.0,No,No
2010-01-03,0.0,3.3,4.0,8.0,No,Yes
2010-01-04,20.6,0.0,8.0,7.0,Yes,No
2010-01-05,0.0,0.7,7.0,7.0,No,No
2010-01-06,0.0,3.3,8.0,7.0,No,No
2010-01-07,0.6,1.8,7.0,7.0,No,No
2010-01-08,0.2,6.8,7.0,3.0,No,No
2010-01-09,0.0,12.9,3.0,3.0,No,No
2010-01-10,0.0,13.2,2.0,1.0,No,No
2010-01-11,0.0,12.2,3.0,2.0,No,No
2010-01-12,0.0,12.2,3.0,2.0,No,No
2010-01-13,0.0,10.6,3.0,1.0,No,No
2010-01-14,0.0,10.7,6.0,1.0,No,No
2010-01-15,0.0,10.5,7.0,4.0,No,No
2010-01-16,0.0,8.6,6.0,1.0,No,No
2010-01-17,0.0,11.8,1.0,3.0,No,Yes
2010-01-18,4.4,12.7,1.0,3.0,Yes,No
2010-01-19,0.0,12.9,1.0,1.0,No,No
2010-01-20,0.2,13.0,1.0,0.0,No,No
2010-01-21,0.0,10.5,6.0,6.0,No,No
2010-01-22,0.0,6.3,6.0,6.0,No,No
2010-01-23,0.0,13.0,2.0,1.0,No,No
2010-01-24,0.0,12.8,2.0,1.0,No,No
2010-01-25,0.0,11.6,5.0,3.0,No,No
2010-01-26,0.0,12.0,5.0,1.0,No,No
2010-01-27,0.0,11.8,1.0,1.0,No,No
2010-01-28,0.0,9.9,4.0,3.0,No,Yes
2010-01-29,3.6,7.0,6.0,8.0,Yes,Yes
2010-01-30,3.0,7.5,7.0,7.0,Yes,Yes
2010-01-31,5.4,1.9,8.0,8.0,Yes,Yes
2010-02-01,17.4,0.3,8.0,7.0,Yes,Yes
2010-02-02,2.6,5.0,7.0,7.0,Yes,Yes
2010-02-03,2.4,11.8,6.0,2.0,Yes,No
2010-02-04,0.0,10.2,3.0,6.0,No,No
2010-02-05,0.0,11.9,7.0,3.0,No,No
2010-02-06,0.0,10.2,7.0,7.0,No,Yes
2010-02-07,89.0,0.1,8.0,8.0,Yes,No
2010-02-08,0.8,5.2,7.0,6.0,No,No
2010-02-09,0.2,8.3,6.0,7.0,No,Yes
2010-02-10,7.0,9.3,7.0,3.0,Yes,No
2010-02-11,0.0,12.1,3.0,2.0,No,No
2010-02-12,0.0,11.8,4.0,2.0,No,No
2010-02-13,0.0,11.3,3.0,5.0,No,No
2010-02-14,0.0,12.1,5.0,2.0,No,No
2010-02-15,0.0,11.9,2.0,1.0,No,Yes
2010-02-16,17.4,4.2,7.0,7.0,Yes,Yes
2010-02-17,121.4,0.7,8.0,8.0,Yes,No
2010-02-18,0.0,3.8,7.0,7.0,No,No
2010-02-19,0.0,7.9,6.0,6.0,No,No
2010-02-20,0.4,5.8,3.0,7.0,No,Yes
2010-02-21,2.2,9.4,7.0,3.0,Yes,No
2010-02-22,0.2,10.6,6.0,3.0,No,No
2010-02-23,0.0,11.6,2.0,1.0,No,No
2010-02-24,0.0,6.5,7.0,7.0,No,No
2010-02-25,0.0,3.2,7.0,7.0,No,Yes
2010-02-26,1.4,6.7,5.0,6.0,Yes,No
2010-02-27,0.6,2.2,7.0,8.0,No,Yes
2010-02-28,9.4,6.4,4.0,7.0,Yes,Yes
2010-03-01,26.8,0.0,8.0,8.0,Yes,Yes
2010-03-02,60.6,0.0,8.0,8.0,Yes,Yes
2010-03-03,23.6,0.8,8.0,5.0,Yes,Yes
2010-03-04,20.0,0.2,8.0,7.0,Yes,No
2010-03-05,0.2,1.2,8.0,8.0,No,Yes
2010-03-06,9.0,0.2,8.0,8.0,Yes,Yes
2010-03-07,3.4,2.2,7.0,7.0,Yes,No
2010-03-08,0.6,0.0,7.0,7.0,No,No
2010-03-09,0.0,10.7,1.0,3.0,No,No
2010-03-10,0.0,8.7,7.0,7.0,No,No
2010-03-11,0.0,9.4,4.0,5.0,No,Yes
2010-03-12,1.2,7.9,3.0,6.0,Yes,No
2010-03-13,0.6,6.4,5.0,6.0,No,No
2010-03-14,0.6,8.4,5.0,3.0,No,Yes
2010-03-15,4.8,8.4,5.0,6.0,Yes,No
2010-03-16,0.2,7.5,5.0,3.0,No,No
2010-03-17,0.2,10.0,2.0,3.0,No,
2010-03-18,,9.5,7.0,4.0,,No
2010-03-19,0.0,10.6,4.0,2.0,No,No
2010-03-20,0.0,3.1,7.0,7.0,No,No
2010-03-21,1.0,2.3,7.0,8.0,No,No
2010-03-22,0.0,1.9,8.0,8.0,No,No
2010-03-23,0.0,7.2,5.0,6.0,No,Yes
2010-03-24,1.6,,2.0,2.0,Yes,No
2010-03-25,0.0,10.3,1.0,3.0,No,Yes
2010-03-26,3.4,9.0,5.0,4.0,Yes,No
2010-03-27,0.0,10.9,1.0,1.0,No,No
2010-03-28,0.0,8.0,7.0,5.0,No,Yes
2010-03-29,1.2,4.7,7.0,4.0,Yes,Yes
2010-03-30,3.2,1.6,5.0,6.0,Yes,No
2010-03-31,0.0,3.8,7.0,7.0,No,Yes
2010-04-01,1.4,6.3,7.0,5.0,Yes,No
2010-04-02,0.0,9.0,3.0,5.0,No,No
2010-04-03,0.0,9.3,3.0,4.0,No,No
2010-04-04,0.0,8.7,3.0,3.0,No,No
2010-04-05,0.0,10.2,1.0,3.0,No,No
2010-04-06,0.0,6.2,6.0,7.0,No,No
2010-04-07,0.0,7.8,7.0,7.0,No,No
2010-04-08,0.0,9.6,1.0,5.0,No,
2010-04-09,,10.7,4.0,7.0,,No
2010-04-10,0.0,7.6,7.0,3.0,No,No
2010-04-11,0.0,7.6,4.0,2.0,No,No
2010-04-12,0.2,0.0,7.0,7.0,No,Yes
2010-04-13,2.0,1.4,8.0,7.0,Yes,No
2010-04-14,0.0,8.3,1.0,7.0,No,No
2010-04-15,0.0,7.4,7.0,3.0,No,No
2010-04-16,0.0,0.7,7.0,7.0,No,No
2010-04-17,0.4,10.4,1.0,3.0,No,No
2010-04-18,0.6,6.1,7.0,4.0,No,Yes
2010-04-19,4.6,4.6,8.0,7.0,Yes,No
2010-04-20,1.0,3.9,7.0,7.0,No,Yes
2010-04-21,10.2,0.0,8.0,7.0,Yes,Yes
2010-04-22,12.8,5.3,7.0,5.0,Yes,No
2010-04-23,0.2,10.5,1.0,1.0,No,No
2010-04-24,0.8,3.4,5.0,7.0,No,Yes
2010-04-25,2.2,9.5,4.0,6.0,Yes,No
2010-04-26,0.0,10.3,3.0,2.0,No,No
2010-04-27,0.0,7.5,3.0,7.0,No,No
2010-04-28,0.0,8.5,5.0,1.0,No,No
2010-04-29,0.0,9.5,2.0,3.0,No,No
2010-04-30,0.0,10.1,1.0,2.0,No,No
2010-05-01,0.0,10.0,4.0,3.0,No,No
2010-05-02,0.6,10.1,2.0,2.0,No,No
2010-05-03,0.2,9.1,2.0,5.0,No,Yes
2010-05-04,4.2,0.9,8.0,7.0,Yes,Yes
2010-05-05,8.4,8.7,1.0,3.0,Yes,
2010-05-06,,9.9,1.0,2.0,,
2010-05-07,,10.2,1.0,1.0,,No
2010-05-08,0.0,9.1,6.0,5.0,No,No
2010-05-09,0.0,9.7,1.0,2.0,No,No
2010-05-10,0.0,4.5,2.0,7.0,No,No
2010-05-11,0.0,7.4,6.0,6.0,No,Yes
2010-05-12,12.2,9.4,0.0,1.0,Yes,No
2010-05-13,0.2,9.9,0.0,1.0,No,No
2010-05-14,0.0,10.0,0.0,1.0,No,No
2010-05-15,0.0,10.1,1.0,3.0,No,No
2010-05-16,0.0,0.0,8.0,8.0,No,No
2010-05-17,0.0,1.3,7.0,7.0,No,No
2010-05-18,0.0,9.6,1.0,2.0,No,No
2010-05-19,0.0,9.1,1.0,3.0,No,No
2010-05-20,0.0,6.8,6.0,7.0,No,Yes
2010-05-21,4.0,0.1,8.0,7.0,Yes,Yes
2010-05-22,18.6,10.0,1.0,2.0,Yes,No
2010-05-23,0.0,5.6,1.0,7.0,No,No
2010-05-24,0.0,2.5,7.0,7.0,No,Yes
2010-05-25,3.6,0.1,8.0,7.0,Yes,No
2010-05-26,0.0,9.3,1.0,5.0,No,No
2010-05-27,0.0,6.5,1.0,7.0,No,No
2010-05-28,0.0,4.5,6.0,7.0,No,Yes
2010-05-29,6.4,0.4,8.0,7.0,Yes,Yes
2010-05-30,2.8,9.6,1.0,2.0,Yes,No
2010-05-31,0.0,9.0,1.0,2.0,No,No
2010-06-01,0.0,5.2,1.0,7.0,No,No
2010-06-02,0.4,0.0,8.0,7.0,No,No
2010-06-03,0.0,8.6,2.0,5.0,No,No
2010-06-04,0.0,10.0,1.0,1.0,No,No
2010-06-05,0.0,9.6,1.0,1.0,No,No
2010-06-06,0.0,9.5,1.0,1.0,No,No
2010-06-07,0.0,6.3,2.0,7.0,No,No
2010-06-08,0.0,5.4,5.0,6.0,No,No
2010-06-09,0.0,7.4,7.0,7.0,No,No
2010-06-10,0.0,4.9,3.0,7.0,No,No
2010-06-11,0.0,4.5,8.0,1.0,No,No
2010-06-12,0.0,10.0,1.0,1.0,No,No
2010-06-13,0.0,6.5,7.0,7.0,No,No
2010-06-14,0.0,6.4,7.0,3.0,No,No
2010-06-15,0.0,7.0,6.0,2.0,No,No
2010-06-16,0.0,1.6,6.0,7.0,No,No
2010-06-17,0.0,4.8,6.0,7.0,No,No
2010-06-18,0.0,0.6,7.0,8.0,No,No
2010-06-19,0.0,4.4,6.0,2.0,No,No
2010-06-20,0.0,10.0,1.0,1.0,No,No
2010-06-21,0.0,9.7,1.0,1.0,No,No
2010-06-22,0.0,,2.0,5.0,No,No
2010-06-23,0.6,,7.0,6.0,No,Yes
2010-06-24,4.4,8.1,4.0,3.0,Yes,No
2010-06-25,0.0,5.9,1.0,3.0,No,No
2010-06-26,0.0,5.3,7.0,4.0,No,No
2010-06-27,0.0,,7.0,7.0,No,No
2010-06-28,0.0,,5.0,1.0,No,No
2010-06-29,0.0,0.6,6.0,6.0,No,No
2010-06-30,0.8,1.4,8.0,7.0,No,Yes
2010-07-01,2.2,1.3,7.0,7.0,Yes,No
2010-07-02,0.2,0.0,8.0,8.0,No,Yes
2010-07-03,8.6,9.2,4.0,1.0,Yes,No
2010-07-04,0.0,9.6,1.0,2.0,No,No
2010-07-05,0.0,8.6,3.0,3.0,No,No
2010-07-06,0.0,2.9,6.0,7.0,No,No
2010-07-07,0.0,0.0,7.0,8.0,No,No
2010-07-08,0.4,3.5,7.0,7.0,No,No
2010-07-09,0.0,7.6,2.0,5.0,No,No
2010-07-10,0.0,4.5,7.0,3.0,No,No
2010-07-11,0.0,2.2,7.0,7.0,No,No
2010-07-12,0.0,9.9,1.0,1.0,No,No
2010-07-13,0.0,9.8,1.0,7.0,No,No
2010-07-14,0.0,6.7,4.0,4.0,No,No
2010-07-15,0.0,,1.0,1.0,No,No
2010-07-16,0.0,,1.0,4.0,No,No
2010-07-17,0.0,,1.0,1.0,No,No
2010-07-18,0.0,9.9,1.0,1.0,No,No
2010-07-19,0.0,2.3,7.0,7.0,No,No
2010-07-20,1.0,,7.0,7.0,No,No
2010-07-21,0.0,5.8,6.0,7.0,No,No
2010-07-22,0.0,10.0,1.0,2.0,No,No
2010-07-23,0.0,9.8,1.0,3.0,No,No
2010-07-24,0.0,2.2,6.0,7.0,No,No
2010-07-25,0.0,0.0,8.0,8.0,No,Yes
2010-07-26,2.0,4.8,7.0,7.0,Yes,No
2010-07-27,0.2,2.2,7.0,7.0,No,Yes
2010-07-28,5.2,5.1,7.0,7.0,Yes,Yes
2010-07-29,8.0,4.2,6.0,7.0,Yes,No
2010-07-30,0.0,8.0,8.0,1.0,No,No
2010-07-31,0.0,5.5,1.0,7.0,No,No
2010-08-01,0.0,8.0,6.0,1.0,No,No
2010-08-02,0.0,10.2,1.0,0.0,No,No
2010-08-03,0.0,10.2,1.0,1.0,No,No
2010-08-04,0.0,10.2,0.0,1.0,No,No
2010-08-05,0.0,5.9,6.0,7.0,No,No
2010-08-06,0.0,9.9,3.0,1.0,No,No
2010-08-07,0.0,10.0,1.0,1.0,No,No
2010-08-08,0.0,10.1,1.0,1.0,No,No
2010-08-09,0.0,4.2,6.0,6.0,No,Yes
2010-08-10,2.8,0.0,7.0,8.0,Yes,Yes
2010-08-11,78.0,2.1,8.0,7.0,Yes,No
2010-08-12,0.0,10.0,1.0,1.0,No,No
2010-08-13,0.2,10.1,1.0,0.0,No,No
2010-08-14,0.0,10.2,0.0,0.0,No,No
2010-08-15,0.0,10.2,1.0,3.0,No,No
2010-08-16,0.0,10.7,1.0,1.0,No,No
2010-08-17,0.0,10.7,1.0,1.0,No,No
2010-08-18,0.0,10.5,1.0,1.0,No,No
2010-08-19,0.0,10.0,1.0,1.0,No,Yes
2010-08-20,8.6,0.0,8.0,8.0,Yes,Yes
2010-08-21,4.6,10.8,1.0,0.0,Yes,No
2010-08-22,0.0,10.6,0.0,1.0,No,No
2010-08-23,0.0,0.0,7.0,7.0,No,Yes
2010-08-24,10.2,6.6,2.0,7.0,Yes,No
2010-08-25,0.2,0.0,8.0,8.0,No,No
2010-08-26,0.0,7.0,7.0,2.0,No,No
2010-08-27,0.0,10.8,1.0,0.0,No,No
2010-08-28,0.0,9.9,6.0,4.0,No,No
2010-08-29,0.0,7.4,3.0,5.0,No,No
2010-08-30,0.0,8.4,1.0,7.0,No,No
2010-08-31,0.0,10.7,1.0,2.0,No,No
2010-09-01,0.0,9.9,1.0,4.0,No,No
2010-09-02,0.0,10.5,0.0,1.0,No,No
2010-09-03,0.0,9.6,4.0,1.0,No,No
2010-09-04,0.0,9.8,4.0,3.0,No,Yes
2010-09-05,3.4,0.2,8.0,8.0,Yes,Yes
2010-09-06,26.8,6.1,7.0,4.0,Yes,No
2010-09-07,0.0,10.8,1.0,1.0,No,No
2010-09-08,0.0,10.2,5.0,2.0,No,No
2010-09-09,0.0,9.8,1.0,3.0,No,No
2010-09-10,0.0,0.9,7.0,7.0,No,Yes
2010-09-11,3.2,11.1,0.0,1.0,Yes,No
2010-09-12,0.0,9.5,2.0,1.0,No,No
2010-09-13,0.0,8.7,5.0,5.0,No,No
2010-09-14,0.0,4.4,6.0,7.0,No,No
2010-09-15,0.4,10.7,2.0,1.0,No,No
2010-09-16,0.0,2.5,6.0,7.0,No,No
2010-09-17,0.0,1.0,8.0,8.0,No,No
2010-09-18,0.0,3.6,7.0,8.0,No,No
2010-09-19,0.0,0.4,8.0,8.0,No,Yes
2010-09-20,8.6,0.0,8.0,8.0,Yes,Yes
2010-09-21,22.4,0.4,7.0,7.0,Yes,No
2010-09-22,0.0,4.5,7.0,8.0,No,No
2010-09-23,0.0,5.9,7.0,5.0,No,No
2010-09-24,0.2,6.0,7.0,7.0,No,Yes
2010-09-25,1.2,1.7,8.0,7.0,Yes,Yes
2010-09-26,5.4,5.9,7.0,7.0,Yes,No
2010-09-27,0.2,10.0,3.0,3.0,No,No
2010-09-28,0.0,5.6,7.0,8.0,No,Yes
2010-09-29,31.4,5.6,6.0,6.0,Yes,No
2010-09-30,0.4,5.7,6.0,5.0,No,No
2010-10-01,0.0,0.7,7.0,7.0,No,Yes
2010-10-02,3.4,2.5,7.0,8.0,Yes,Yes
2010-10-03,6.6,0.0,8.0,8.0,Yes,Yes
2010-10-04,2.0,11.4,1.0,4.0,Yes,Yes
2010-10-05,2.2,10.0,2.0,6.0,Yes,No
2010-10-06,0.0,11.4,2.0,5.0,No,No
2010-10-07,0.0,8.1,4.0,7.0,No,Yes
2010-10-08,54.0,0.0,8.0,8.0,Yes,Yes
2010-10-09,23.4,0.0,8.0,8.0,Yes,Yes
2010-10-10,8.0,0.0,8.0,8.0,Yes,Yes
2010-10-11,93.6,0.0,8.0,8.0,Yes,Yes
2010-10-12,22.4,2.4,8.0,7.0,Yes,Yes
2010-10-13,4.2,6.6,5.0,7.0,Yes,No
2010-10-14,0.2,5.6,5.0,7.0,No,No
2010-10-15,0.0,0.0,8.0,8.0,No,Yes
2010-10-16,22.2,10.3,1.0,1.0,Yes,No
2010-10-17,0.0,12.3,0.0,0.0,No,No
2010-10-18,0.0,12.3,1.0,1.0,No,No
2010-10-19,0.0,11.7,1.0,1.0,No,No
2010-10-20,0.8,4.7,5.0,7.0,No,Yes
2010-10-21,1.6,3.4,7.0,7.0,Yes,No
2010-10-22,0.0,11.7,3.0,2.0,No,No
2010-10-23,0.0,12.0,2.0,1.0,No,No
2010-10-24,0.0,10.1,2.0,3.0,No,Yes
2010-10-25,34.4,8.5,6.0,3.0,Yes,No
2010-10-26,0.0,7.6,7.0,3.0,No,No
2010-10-27,0.4,10.1,3.0,2.0,No,No
2010-10-28,0.2,8.3,4.0,7.0,No,Yes
2010-10-29,26.8,11.7,2.0,4.0,Yes,No
2010-10-30,0.0,11.7,3.0,6.0,No,No
2010-10-31,0.0,6.2,7.0,5.0,No,No
2010-11-01,0.0,0.3,8.0,8.0,No,No
2010-11-02,0.2,12.8,3.0,1.0,No,No
2010-11-03,0.0,10.7,3.0,3.0,No,Yes
2010-11-04,6.2,0.0,8.0,8.0,Yes,Yes
2010-11-05,19.6,1.1,7.0,7.0,Yes,Yes
2010-11-06,2.6,12.2,1.0,2.0,Yes,No
2010-11-07,0.0,10.9,7.0,4.0,No,No
2010-11-08,0.0,2.8,8.0,7.0,No,No
2010-11-09,0.6,3.5,7.0,7.0,No,No
2010-11-10,0.8,8.8,4.0,7.0,No,No
2010-11-11,0.0,12.2,4.0,5.0,No,No
2010-11-12,0.0,11.0,5.0,4.0,No,No
2010-11-13,0.0,12.5,4.0,3.0,No,No
2010-11-14,0.0,7.5,7.0,3.0,No,No
2010-11-15,0.2,12.4,6.0,4.0,No,No
2010-11-16,0.0,8.4,7.0,5.0,No,No
2010-11-17,0.0,9.3,7.0,4.0,No,Yes
2010-11-18,5.2,3.0,8.0,8.0,Yes,Yes
2010-11-19,9.4,1.7,8.0,7.0,Yes,No
2010-11-20,0.2,0.6,7.0,7.0,No,No
2010-11-21,1.0,1.7,8.0,8.0,No,Yes
2010-11-22,4.4,10.4,5.0,4.0,Yes,No
2010-11-23,0.2,10.4,6.0,6.0,No,No
2010-11-24,1.0,5.0,7.0,6.0,No,No
2010-11-25,0.0,5.3,6.0,7.0,No,No
2010-11-26,0.2,7.1,7.0,7.0,No,Yes
2010-11-27,1.8,10.2,4.0,2.0,Yes,No
2010-11-28,0.0,3.2,7.0,7.0,No,No
2010-11-29,0.0,11.0,6.0,2.0,No,Yes
2010-11-30,4.2,8.1,7.0,7.0,Yes,Yes
2010-12-01,3.8,0.5,8.0,8.0,Yes,Yes
2010-12-02,58.6,0.5,8.0,7.0,Yes,Yes
2010-12-03,1.2,0.0,8.0,8.0,Yes,No
2010-12-04,0.2,0.1,8.0,8.0,No,Yes
2010-12-05,50.6,1.2,8.0,7.0,Yes,No
2010-12-06,0.8,2.1,7.0,7.0,No,Yes
2010-12-07,8.4,8.7,7.0,5.0,Yes,Yes
2010-12-08,5.4,10.9,5.0,7.0,Yes,No
2010-12-09,0.0,11.4,3.0,1.0,No,No
2010-12-10,0.0,12.0,4.0,4.0,No,No
2010-12-11,0.0,3.7,6.0,7.0,No,Yes
2010-12-12,80.4,0.0,8.0,8.0,Yes,Yes
2010-12-13,1.6,9.2,7.0,1.0,Yes,No
2010-12-14,0.0,9.1,6.0,3.0,No,No
2010-12-15,0.2,12.4,1.0,2.0,No,No
2010-12-16,0.6,,7.0,7.0,No,Yes
2010-12-17,47.6,,6.0,7.0,Yes,No
2010-12-18,0.0,,7.0,7.0,No,Yes
2010-12-19,9.8,0.0,7.0,8.0,Yes,Yes
2010-12-20,57.4,12.3,7.0,1.0,Yes,No
2010-12-21,0.0,,1.0,5.0,No,No
2010-12-22,0.0,0.0,7.0,8.0,No,Yes
2010-12-23,12.8,2.9,8.0,7.0,Yes,No
2010-12-24,0.2,0.2,7.0,8.0,No,Yes
2010-12-25,36.2,0.2,8.0,8.0,Yes,Yes
2010-12-26,8.8,0.0,8.0,8.0,Yes,Yes
2010-12-27,60.2,0.0,8.0,8.0,Yes,Yes
2010-12-28,34.0,0.0,8.0,8.0,Yes,No
2010-12-29,1.0,0.0,8.0,7.0,No,No
2010-12-30,0.0,11.4,6.0,3.0,No,No
2010-12-31,0.0,12.6,4.0,1.0,No,No
2011-01-01,0.4,0.0,8.0,8.0,No,Yes
2011-01-02,3.0,11.2,4.0,3.0,Yes,No
2011-01-03,0.0,6.9,5.0,5.0,No,No
2011-01-04,0.0,7.8,6.0,7.0,No,No
2011-01-05,0.0,0.0,6.0,6.0,No,Yes
2011-01-06,41.8,0.0,8.0,8.0,Yes,Yes
2011-01-07,35.6,0.8,8.0,7.0,Yes,Yes
2011-01-08,11.6,2.1,7.0,8.0,Yes,Yes
2011-01-09,12.2,,8.0,8.0,Yes,Yes
2011-01-10,110.8,,8.0,8.0,Yes,Yes
2011-01-11,15.4,0.0,8.0,8.0,Yes,Yes
2011-01-12,40.0,,4.0,5.0,Yes,No
2011-01-13,0.4,6.9,3.0,5.0,No,No
2011-01-14,0.0,11.8,7.0,5.0,No,No
2011-01-15,0.4,9.2,7.0,5.0,No,No
2011-01-16,0.0,,3.0,5.0,No,No
2011-01-17,0.0,,1.0,2.0,No,No
2011-01-18,0.0,10.1,1.0,3.0,No,Yes
2011-01-19,3.4,10.3,6.0,7.0,Yes,Yes
2011-01-20,36.2,8.6,6.0,7.0,Yes,Yes
2011-01-21,4.4,8.0,7.0,5.0,Yes,No
2011-01-22,0.0,12.5,3.0,4.0,No,No
2011-01-23,0.0,11.6,3.0,2.0,No,No
2011-01-24,0.0,12.5,1.0,1.0,No,No
2011-01-25,0.0,12.8,1.0,1.0,No,No
2011-01-26,0.0,12.8,3.0,1.0,No,No
2011-01-27,0.0,12.6,3.0,1.0,No,No
2011-01-28,0.0,9.6,5.0,3.0,No,No
2011-01-29,0.2,10.4,5.0,2.0,No,No
2011-01-30,0.0,4.1,7.0,7.0,No,No
2011-01-31,0.0,12.4,3.0,3.0,No,Yes
2011-02-01,3.6,6.8,5.0,7.0,Yes,Yes
2011-02-02,3.8,11.7,3.0,3.0,Yes,Yes
2011-02-03,2.0,,3.0,5.0,Yes,No
2011-02-04,0.2,,3.0,1.0,No,Yes
2011-02-05,2.2,,4.0,3.0,Yes,Yes
2011-02-06,7.0,,6.0,3.0,Yes,Yes
2011-02-07,1.6,1.8,7.0,7.0,Yes,Yes
2011-02-08,6.4,,7.0,7.0,Yes,Yes
2011-02-09,14.2,8.3,5.0,3.0,Yes,No
2011-02-10,0.0,,6.0,5.0,No,Yes
2011-02-11,1.2,,7.0,6.0,Yes,No
2011-02-12,0.0,,3.0,1.0,No,No
2011-02-13,0.0,10.4,5.0,3.0,No,No
2011-02-14,0.0,12.0,5.0,3.0,No,No
2011-02-15,0.0,,6.0,7.0,No,Yes
2011-02-16,21.0,3.6,5.0,6.0,Yes,Yes
2011-02-17,2.2,7.0,7.0,5.0,Yes,Yes
2011-02-18,19.0,11.7,3.0,2.0,Yes,No
2011-02-19,0.0,12.2,4.0,1.0,No,No
2011-02-20,0.0,12.3,0.0,1.0,No,No
2011-02-21,0.0,8.1,4.0,6.0,No,Yes
2011-02-22,68.8,9.1,5.0,7.0,Yes,No
2011-02-23,0.2,,7.0,7.0,No,Yes
2011-02-24,3.6,9.0,6.0,5.0,Yes,No
2011-02-25,0.0,11.2,2.0,2.0,No,No
2011-02-26,0.0,11.0,2.0,1.0,No,No
2011-02-27,0.0,,3.0,1.0,No,No
2011-02-28,0.0,,1.0,1.0,No,No
2011-03-01,0.0,11.9,1.0,1.0,No,Yes
2011-03-02,22.6,8.0,6.0,1.0,Yes,Yes
2011-03-03,1.2,7.1,4.0,3.0,Yes,Yes
2011-03-04,23.4,0.0,8.0,8.0,Yes,Yes
2011-03-05,29.2,0.0,8.0,8.0,Yes,Yes
2011-03-06,1.4,8.2,3.0,3.0,Yes,No
2011-03-07,0.4,9.5,7.0,3.0,No,No
2011-03-08,0.8,10.0,7.0,3.0,No,Yes
2011-03-09,2.4,,6.0,7.0,Yes,No
2011-03-10,0.2,4.7,6.0,7.0,No,No
2011-03-11,0.0,8.6,6.0,7.0,No,No
2011-03-12,0.2,7.9,6.0,6.0,No,No
2011-03-13,0.0,,5.0,5.0,No,Yes
2011-03-14,3.4,,3.0,2.0,Yes,
2011-03-15,,10.7,4.0,3.0,,No
2011-03-16,0.0,8.5,6.0,6.0,No,No
2011-03-17,0.0,6.5,6.0,6.0,No,No
2011-03-18,0.0,0.2,7.0,7.0,No,Yes
2011-03-19,1.4,0.0,8.0,8.0,Yes,Yes
2011-03-20,32.6,0.0,8.0,8.0,Yes,Yes
2011-03-21,1.2,8.1,5.0,5.0,Yes,No
2011-03-22,0.0,8.5,7.0,2.0,No,No
2011-03-23,0.0,11.6,1.0,3.0,No,No
2011-03-24,0.0,11.2,1.0,2.0,No,No
2011-03-25,0.0,8.6,1.0,4.0,No,No
2011-03-26,0.0,10.7,3.0,3.0,No,No
